2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,0.6182,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1213,2.1601,2.1601,2.1601,2.1601,1.9619,1.0961,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,2.1601,0.6081,0.1814,1.5845,2.1601,2.1601
10.0,1.3884,1.483,1.6714,1.859,2.0166,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,1.1878,1.8071,2.1629,2.1629,1.7916,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,1.7127,2.1629,2.1629,2.1629,0.6589,1.5788,2.1629,2.1629,2.1629,2.1629,2.1629,2.0905,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,2.1629,1.775,1.1073,0.4847,0.5583,2.1629,2.1629,2.1629,2.1629
0.8988,0.8848,0.8648,0.8244,0.7849,0.7731,0.7613,0.7437,0.7248,0.7641,0.8364,0.9019,0.9615,0.8675,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,1.7373,2.1658,2.1658,2.1658,1.7572,2.0074,2.1051,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,2.1658,1.9135,1.8554,2.1658,2.1658,2.1658,2.1658,0.4669,2.1658,2.1658,0.1104,0.0367,2.1658,2.1658,1.4663
2.0108,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,1.5114,2.1686,2.1686,2.1686,2.1686,2.1686,0.7809,1.5639,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,0.9529,2.0491,2.1686,2.1686,2.1686,1.5986,1.8738,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,2.1686,1.3142,0.5753,2.1686,2.1686,2.1686,2.1686,2.1686
10.0,10.0,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,0.9246,1.4111,1.5359,1.7365,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,0.9394,2.1715,2.1715,2.1715,2.1715,0.471,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,2.1715,1.0407,0.7181,0.2969,2.1715,2.1715,2.1715,0.8229,2.1715,2.1715,2.1715,2.1715
1.2823,1.2624,1.2338,1.1762,1.1199,1.103,1.0861,1.061,1.0341,1.0901,1.1933,1.2868,2.1744,2.1744,1.2542,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,1.9391,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,1.5915,2.1744,2.1744,2.1744,2.1744,1.563,1.2134,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,2.1744,0.1606,0.0534,0.7391,1.4332,2.1341
1.1017,1.1814,1.3308,1.5,1.6683,1.8097,1.9511,2.0981,2.1773,2.1773,2.1773,2.1773,0.8622,2.1587,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,1.9431,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,2.1773,1.9466,1.4098,0.8794,0.385,0.4876,2.1773,2.1773,2.1773,2.0382
10.0,1.1206,1.0952,1.044,0.994,0.979,0.9641,0.9418,0.9179,0.9676,1.0592,1.1422,1.2177,1.0986,0.9863,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,1.9343,2.1802,2.1802,2.1802,1.9453,1.354,2.1802,2.1802,2.1802,2.1802,1.3784,1.0565,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,2.1802,1.1638,0.4811,0.5843,2.1802,2.1802,0.1381,0.0459,2.1802,1.2324,1.8351
2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,0.6089,1.9199,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,0.7895,2.1831,2.1831,2.1831,2.1831,1.0796,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,2.1831,0.9254,2.1831,2.1831,2.1831
10.0,10.0,2.0226,2.1382,2.186,2.186,2.186,2.186,2.186,2.186,2.186,2.186,2.186,2.186,2.186,2.186,1.1223,1.8145,2.0515,2.186,2.186,2.186,2.186,2.186,2.186,2.186,2.186,2.186,2.186,2.186,2.186,2.186,2.186,2.186,2.186,2.186,2.186,2.186,2.186,2.186,1.202,2.186,2.186,2.186,0.5565,0.9566,2.186,2.186,2.186,2.186,2.186,1.8289,2.186,2.186,2.186,2.186,2.186,2.186,1.661,1.2295,0.8484,2.186,2.186,1.6076,0.7037,0.7953,2.186,2.186,2.186,2.186
0.9077,0.8937,0.8734,0.8326,0.7927,0.7808,0.7688,0.7511,0.732,0.7717,0.8447,0.9109,0.9711,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,1.8074,1.3349,2.1889,2.1889,2.0859,1.7855,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,2.1889,1.9443,1.8854,2.1889,2.1889,2.1889,2.1889,0.4744,1.0174,1.9622,0.1121,0.0373,2.1889,2.1889,2.1889
1.3154,1.4972,1.6866,1.9009,2.1142,2.1918,2.1918,2.1918,2.1918,2.1918,2.0859,1.0448,2.1918,2.1918,2.1918,2.1918,2.1918,1.1709,1.9673,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,1.6153,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,2.1918,0.9839,0.4307,0.6907,2.1918,2.1918,2.1918,2.1918
10.0,10.0,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,1.3324,0.9697,1.4799,1.6108,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,1.1367,2.1948,2.1948,2.1948,2.1948,1.0378,0.494,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,2.1948,1.0914,0.7531,0.3113,2.1948,2.1948,2.1948,0.3217,0.1069,1.4801,2.1948,2.1948
2.1738,2.1401,2.0915,1.9939,1.8984,1.8698,1.8412,1.7986,1.753,1.8479,2.0228,2.1977,2.1977,2.0982,1.0542,0.6464,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,0.9832,2.1977,2.1977,2.1977,2.1977,0.9527,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,2.1977,0.2782,0.0925,1.1595,2.1016,2.1977
1.1827,1.2034,1.344,1.5148,1.6847,1.8275,1.9703,2.1188,2.2007,2.2007,2.2007,2.2007,0.9341,1.1174,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,0.8436,1.3586,2.1053,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.2007,2.1091,1.5275,0.9529,0.4171,0.4915,2.2007,2.2007,2.2007,2.2007
0.9248,0.9105,0.8898,0.8483,0.8076,0.7955,0.7833,0.7652,0.7458,0.7862,0.8606,0.928,0.9894,0.8926,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,1.4627,2.2036,2.2036,2.2036,1.8721,1.7785,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,2.2036,1.9612,1.9017,2.2036,2.2036,2.2036,0.9534,0.4785,2.2036,2.2036,0.1131,0.0376,2.2036,2.2036,1.5028
2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.1721,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,0.6539,2.0748,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,1.2535,2.2066,2.2066,2.2066,2.2066,1.3387,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,2.2066,0.7632,2.065,1.9303,2.2066,2.2066,2.2066
10.0,10.0,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,1.4186,1.544,1.7457,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,0.9444,2.2096,2.2096,2.2096,2.2096,0.4735,2.2096,2.2096,2.2096,2.2096,2.1839,1.8706,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,2.2096,1.4134,1.0462,0.7219,0.2984,2.2096,2.2096,2.2096,0.8273,2.2096,2.2096,2.2096,2.2096
1.0478,1.0315,1.0081,0.961,0.915,0.9012,0.8874,0.8669,0.8449,0.8907,0.975,1.0514,1.1209,2.2126,2.2126,2.2126,2.2126,2.2126,2.2126,2.2126,2.2126,2.2126,2.2126,2.2126,2.2126,2.2126,2.2126,2.2126,2.0422,1.4467,2.2126,2.2126,2.1699,1.9676,2.2126,2.2126,2.2126,2.2126,2.2126,2.2126,2.2126,2.1356,1.2688,2.2126,2.2126,2.2126,2.2126,2.2126,2.2126,2.2126,2.2126,2.2126,2.2126,2.2126,2.2126,2.2126,2.2126,2.1922,2.2126,2.2126,2.2126,2.2126,2.2126,1.183,1.7717,0.1304,0.0434,0.6,1.5269,2.2126
1.0926,1.2163,1.3701,1.5442,1.7175,1.8631,2.0086,2.16,2.2156,2.2156,2.2156,1.8006,0.8505,2.2156,2.2156,2.2156,2.2156,2.2156,1.8256,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,1.3907,0.8675,0.3797,0.508,2.2156,2.2156,2.2156,2.0105
10.0,1.3673,1.3363,1.274,1.2129,1.1946,1.1764,1.1492,1.12,1.1807,1.2924,1.3937,1.4858,1.3405,0.7721,1.758,1.7903,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,1.4448,1.0188,2.2186,2.2186,2.2186,1.6279,0.8271,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,2.2186,0.911,0.3766,0.7077,2.2186,2.2186,0.1673,0.0556,1.5233,1.4927,2.2186
2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,0.5894,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.1992,0.7649,2.2216,2.2216,2.2216,2.2216,1.0451,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2216,2.2009,0.3549,1.7845,2.2216,2.2216
10.0,1.5018,1.551,1.7481,1.9443,2.1091,2.2246,2.2246,2.2246,2.2246,2.2246,2.2246,2.2246,1.292,1.8634,2.2246,2.2246,1.4861,2.2246,2.2246,2.2246,2.2246,2.2246,2.2246,2.2246,2.2246,2.2246,2.2246,2.2246,2.2246,2.2246,2.2246,2.2246,2.2246,2.2246,2.2246,2.2246,2.2246,2.2246,2.2246,1.4069,1.8612,2.2246,2.2246,2.2246,0.7167,1.7174,2.2246,2.2246,2.2246,2.2246,2.1407,2.2246,2.2246,2.2246,2.2246,2.2246,2.2246,1.9441,1.439,2.2246,2.2246,1.9309,1.2045,0.5272,0.5967,2.2246,2.2246,2.2246,2.2246
0.8654,0.852,0.8326,0.7938,0.7557,0.7443,0.733,0.716,0.6979,0.7357,0.8053,0.8684,0.9258,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,1.369,2.2276,2.2276,2.2276,1.6957,1.9373,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,2.2276,1.8466,1.7906,2.2276,2.2276,2.2276,2.2276,0.4506,0.9663,2.2276,0.1065,0.0354,2.2276,2.2276,2.2276
1.6062,1.8282,2.0594,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,1.4795,1.1872,2.2306,2.2306,2.2306,2.2306,0.8689,1.3305,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,1.059,1.7413,2.2306,2.2306,2.2306,2.2306,1.9506,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,2.2306,1.118,0.4894,1.2983,2.2306,2.2306,2.2306,2.2306
10.0,10.0,10.0,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,0.9031,1.3782,1.5001,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,1.5928,2.2337,2.2337,2.2337,2.2337,2.2337,0.4601,2.2337,2.2337,2.2337,2.2337,2.1217,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,2.2337,1.0165,0.7014,0.2899,2.2337,2.2337,2.2337,0.8038,1.7324,2.2337,2.2337,2.2337
1.4578,1.4351,1.4026,1.3371,1.2731,1.2539,1.2347,1.2061,1.1756,1.2392,1.3565,1.4628,2.2367,1.8134,1.09,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,1.8598,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,1.7977,1.0896,2.2367,2.2367,2.2367,1.787,1.0546,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,2.2367,0.1836,0.0611,0.8438,1.6251,2.2367
1.0855,1.138,1.2819,1.4448,1.6069,1.7431,1.8793,2.021,2.1638,2.2398,2.2398,2.2398,0.8524,1.7153,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,1.2397,1.921,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,2.2398,1.9244,1.3938,0.8694,0.3806,0.4664,2.2398,2.2398,2.2398,2.015
1.0043,0.9887,0.9663,0.9212,0.8771,0.8639,0.8506,0.831,0.8099,0.8538,0.9346,1.0078,1.0744,0.9694,2.05,2.2428,2.2428,2.2428,2.2428,2.2428,2.2428,2.2428,2.2428,2.2428,2.2428,2.2428,2.2428,2.2428,2.2428,2.2428,2.2428,2.2428,2.0235,2.2428,2.2428,2.2428,1.7223,1.1987,2.2428,2.2428,2.2428,2.0029,1.63,2.2428,2.2428,2.2428,2.2428,2.2428,2.2428,2.2428,2.2428,2.2428,2.2428,2.2428,2.2428,2.2428,2.1202,2.0559,2.2428,2.2428,1.3762,0.5689,0.5173,2.2428,2.2428,0.1223,0.0407,2.2428,1.212,1.6247
2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,1.0469,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.0027,0.7898,2.0633,2.2459,2.2459,2.2459,1.0807,1.6969,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,2.2459,1.2483,2.2459,1.2859,2.2459,2.2459,2.2459
10.0,10.0,2.249,2.249,2.249,2.249,2.249,2.249,2.249,2.249,2.249,2.249,2.249,2.249,2.249,2.249,1.0102,1.6331,1.8464,2.08,2.249,2.249,2.249,2.249,2.249,2.249,2.249,2.249,2.249,2.249,2.249,2.249,2.249,2.249,2.249,2.249,2.249,2.249,2.249,2.249,1.4045,2.249,2.249,2.249,0.5009,1.1819,2.249,2.249,2.249,2.249,1.9785,2.2365,2.249,2.249,2.249,2.249,2.249,2.0565,1.495,1.1066,0.7636,2.249,2.249,1.9862,0.8694,0.875,2.249,2.249,2.249,2.249
0.9182,0.9039,0.8834,0.8422,0.8018,0.7898,0.7777,0.7597,0.7404,0.7805,0.8544,0.9213,0.9823,2.2521,2.2521,2.2521,2.2521,2.2521,2.2521,2.2521,2.2521,2.2521,2.2521,2.2521,2.2521,2.2521,2.2521,2.2521,2.2521,1.585,2.2521,2.2521,2.2521,1.716,1.997,2.2521,2.2521,2.2521,2.2521,2.2521,2.2521,1.8626,2.2521,2.2521,2.2521,2.2521,2.2521,2.2521,2.2521,2.2521,2.2521,2.2521,2.2521,2.2521,2.2521,2.2521,1.9717,1.9119,2.2521,2.2521,2.2521,2.2521,0.4811,1.0318,1.5451,0.1137,0.0378,0.8096,2.2521,2.2521
1.161,1.3215,1.4887,1.6779,1.8662,2.0243,2.1825,2.2552,2.2552,2.2552,2.2552,0.9545,2.2552,2.2552,2.2552,2.2552,2.2552,1.2615,1.7973,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,2.2552,1.441,0.8989,0.3935,0.5777,2.2552,2.2552,2.2552,2.0832
10.0,10.0,1.8503,1.7639,1.6794,1.6541,1.6288,1.5911,1.5508,1.6348,1.7895,1.9297,2.0573,1.8561,0.9326,1.4941,1.5215,1.656,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,1.8667,0.8659,2.2583,2.2583,2.2583,2.225,0.7377,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,2.2583,1.1221,0.7743,0.3201,2.2583,2.2583,2.2583,0.2286,0.076,1.2946,2.0403,2.2583
2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,1.4842,0.5988,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,1.4062,2.2614,2.2614,2.2614,2.2614,1.2911,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,2.2614,0.4002,0.1322,1.3491,2.2614,2.2614
10.0,1.2504,1.3599,1.5328,1.7048,1.8493,1.9938,2.144,2.2645,2.2645,2.2645,2.2645,2.2645,1.0665,1.9368,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,1.7155,2.2645,2.2645,2.2645,0.6387,1.4176,2.1967,2.2645,2.2645,2.2645,2.2645,2.2066,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2645,2.2007,1.5938,0.9942,0.4352,0.506,2.2645,2.2645,2.2645,2.2645
0.8658,0.8524,0.833,0.7941,0.7561,0.7447,0.7333,0.7163,0.6982,0.736,0.8057,0.8688,0.9262,0.8356,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,1.7608,2.2677,2.2677,2.2677,1.7569,1.6691,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,2.2677,1.8405,1.7847,2.2677,2.2677,2.2677,1.6051,0.4491,2.2677,2.2677,0.1061,0.0353,2.2677,2.2677,1.4104
2.226,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.0614,1.5884,2.2708,2.2708,2.2708,2.2708,2.2708,0.6935,1.6436,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2151,0.9911,2.1553,2.2708,2.2708,2.2708,1.4197,1.9693,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2708,2.2141,1.3812,0.6046,2.19,2.2708,2.2708,2.2708,2.2708
10.0,10.0,10.0,2.274,2.274,2.274,2.274,2.274,2.274,2.274,2.274,2.274,2.274,2.274,2.274,0.8833,1.348,1.4672,1.6588,2.274,2.274,2.274,2.274,2.274,2.274,2.274,2.274,2.274,2.274,2.274,2.274,2.274,2.274,2.274,2.274,2.274,2.274,2.274,2.274,0.8974,2.274,2.274,2.274,2.274,0.45,2.274,2.274,2.274,2.274,2.0752,2.274,2.274,2.274,2.274,2.274,2.274,2.274,2.274,1.3431,0.9942,0.686,0.2836,2.274,2.274,2.274,0.7861,2.274,2.274,2.274,2.274
1.1274,1.1099,1.0848,1.0341,0.9846,0.9697,0.9549,0.9328,0.9092,0.9584,1.0491,1.1313,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,1.8742,1.5317,2.2771,2.2771,1.9722,2.2771,2.2771,2.2771,2.214,1.6477,2.2771,2.2771,2.2771,2.2771,1.3704,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,2.2771,0.1408,0.0468,0.648,1.2566,2.0481
