10.0,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,0.975,1.3746,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,0.5884,0.9783,1.4146,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115,2.0115
2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,1.506,0.9259,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,0.9835,0.8698,0.9176,0.9997,2.014,1.3347,1.7657,2.014,2.014,2.014,2.014,2.014,2.014,2.014,1.5089,2.014,2.014,2.014,2.014,2.014,2.014,2.014
0.8646,0.942,1.1108,1.1973,1.2802,1.3419,1.4036,1.4664,1.5292,1.7439,2.0165,2.0165,2.0165,1.0856,2.0165,2.0165,2.0165,2.0165,2.0165,2.0165,2.0165,2.0165,2.0165,2.0165,1.1531,1.9737,2.0165,1.4039,1.35,1.3033,1.2582,1.2148,1.14,0.9825,0.7379,2.0165,2.0165,2.0165,2.0165,2.0165,2.0165,1.8475,1.1212,1.0523,0.9615,2.0165,2.0165,2.0165,2.0165,2.0165,2.0165,2.0165,2.0165,2.0165,2.0165,1.9535
1.5051,1.4568,1.4446,1.5101,1.5789,1.6674,1.7559,1.8435,1.9309,1.8745,1.7618,1.4942,1.1543,1.1167,2.019,2.019,1.3656,1.4882,1.6108,1.7334,1.798,1.857,1.6189,0.2769,2.019,2.019,2.019,2.019,2.019,2.019,2.019,2.019,2.019,2.019,2.019,2.019,2.019,2.019,2.019,2.019,2.019,2.019,1.0838,1.2055,1.3462,2.019,2.019,2.019,2.019,2.019,2.019,2.019,2.019,2.019,2.019,2.019
1.4296,1.8327,2.0215,2.0215,2.0215,2.0215,2.0215,2.0215,2.0215,2.0215,1.3301,0.8704,2.0215,2.0215,2.0215,2.0215,2.0215,2.0215,2.0215,2.0215,2.0215,1.9969,2.0215,2.0215,2.0215,2.0215,1.9307,1.8327,1.7623,1.7013,1.6425,1.5858,2.0215,1.6964,1.207,1.0674,1.1262,1.992,1.4114,2.0215,2.0215,1.8424,1.6933,2.0215,2.0215,2.0215,2.0215,2.0215,2.0215,2.0215,2.0215,2.0215,2.0215,2.0215,2.0215,2.0215
10.0,10.0,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,0.5096,1.3133,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,1.5305,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024,2.024
2.0243,1.9593,1.943,2.0265,2.0265,2.0265,2.0265,2.0265,2.0265,2.0265,2.0265,2.0097,2.0265,2.0265,1.5617,1.6717,1.8367,2.0016,2.0265,2.0265,2.0238,1.5019,0.8097,0.3796,2.0265,2.0265,2.0265,2.0265,2.0265,2.0265,2.0265,2.0265,2.0265,1.9332,2.0049,1.2164,1.2834,1.3981,1.6084,2.0265,1.1993,1.2842,1.4858,2.0265,2.0265,2.0265,2.0265,2.0265,2.0265,1.7652,2.0265,2.0265,2.0265,2.0265,2.0265,2.0265
0.7199,0.8693,1.0251,1.105,1.1814,1.2384,1.2954,1.3533,1.4113,1.6095,1.8625,2.029,0.8665,2.029,2.029,2.029,2.029,2.029,2.029,2.029,2.029,2.029,2.029,1.1411,2.029,2.029,1.2121,1.1506,1.1064,1.0681,1.0311,0.9955,0.9343,1.2394,2.029,2.029,2.029,2.029,2.029,2.029,2.029,1.0482,0.9634,0.9041,2.029,2.029,2.029,2.029,2.029,2.029,2.029,2.029,2.029,2.029,2.029,1.6784
10.0,1.9085,1.8926,1.9783,2.0315,2.0315,2.0315,2.0315,2.0315,2.0315,2.0315,1.9576,1.5122,1.4629,1.5212,2.0315,2.0315,1.9497,2.0315,2.0315,2.0315,2.0315,2.0315,2.0315,0.6167,1.6738,2.0315,2.0315,2.0315,2.0315,2.0315,2.0315,2.0315,2.0315,2.0315,2.0315,0.6849,1.6842,1.6412,2.0315,2.0315,2.0315,2.0315,1.5599,1.7419,1.9286,2.0315,2.0315,2.0315,2.0315,2.0315,2.0315,2.0315,2.0315,2.0315,2.0315
2.034,2.034,2.034,2.034,2.034,2.034,2.034,2.034,2.034,1.8376,2.034,2.034,2.034,2.034,2.034,2.034,2.034,2.034,2.034,2.034,2.034,2.034,2.034,2.034,2.034,2.034,2.034,2.034,2.034,2.034,2.034,2.034,2.034,2.034,0.9426,0.8336,0.8795,2.034,2.034,1.2792,2.034,2.034,2.034,2.034,2.034,2.034,2.034,1.7507,2.034,2.034,2.034,2.034,2.034,2.034,2.034,2.034
10.0,1.271,1.3777,1.485,1.5878,1.6643,1.7409,1.8187,1.8966,2.0365,2.0365,2.0365,2.0365,1.5111,1.615,2.0365,2.0365,2.0365,2.0365,2.0365,2.0365,2.0365,2.0365,2.0365,2.0365,1.3435,2.0365,2.0365,1.8791,1.8141,1.7514,1.6909,1.5868,1.3676,0.5023,1.6783,2.0365,2.0365,2.0365,2.0365,2.0365,2.0365,1.4859,1.3945,1.2742,1.2575,2.0365,2.0365,2.0365,2.0365,2.0365,2.0365,2.0365,2.0365,2.0365,2.0365
1.4871,1.4394,1.4274,1.492,1.5601,1.6475,1.735,1.8215,1.9079,1.8521,1.7407,1.4764,1.1405,2.0391,2.0391,1.2281,1.3493,1.4704,1.5916,1.7127,1.7766,1.6956,1.1414,0.2753,2.0391,2.0391,2.0391,2.0391,2.0391,2.0391,2.0391,2.0391,2.0391,2.0391,2.0391,2.0391,2.0391,2.0391,2.0391,2.0391,2.0391,0.9747,1.0774,1.1984,2.0391,2.0391,2.0391,2.0391,2.0391,2.0391,2.0391,2.0391,2.0391,2.0391,2.0391,2.0391
0.8892,1.1398,1.3441,1.4488,1.5491,1.6238,1.6985,1.7744,1.8504,2.0416,1.9829,0.6294,2.0416,2.0416,2.0416,2.0416,2.0416,2.0416,2.0416,2.0416,2.0416,2.0416,1.3838,2.0416,2.0416,1.4964,1.3962,1.3253,1.2744,1.2303,1.1877,1.1467,1.0762,2.0416,1.7766,1.5711,2.0416,1.8058,2.0416,2.0416,1.8321,1.2664,1.1639,1.0923,2.0416,2.0416,2.0416,2.0416,2.0416,2.0416,2.0416,2.0416,2.0416,2.0416,2.0416,2.0278
10.0,10.0,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,0.5227,1.3205,1.5901,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0299,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442,2.0442
2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,1.4553,0.7287,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,2.0247,2.0467,0.9185,0.9691,1.0557,1.8992,2.0467,0.9147,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,1.6178,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467,2.0467
0.7556,0.859,1.0129,1.0918,1.1674,1.2237,1.28,1.3372,1.3945,1.5903,1.8403,2.0493,0.9177,1.3476,2.0493,2.0493,2.0493,2.0493,2.0493,2.0493,2.0493,2.0493,2.0493,2.0493,1.0009,2.0493,2.0493,1.2185,1.1717,1.1312,1.092,1.0544,0.9895,0.8527,1.0891,2.0493,2.0493,2.0493,2.0493,2.0493,2.0493,1.0804,0.9929,0.9319,0.8515,2.0493,2.0493,2.0493,2.0493,2.0493,2.0493,2.0493,2.0493,2.0493,2.0493,1.7299
1.5576,1.5076,1.495,1.5627,1.634,1.7256,1.8171,1.9078,1.9983,1.9399,1.8232,1.5464,1.1945,1.1556,2.0518,2.0518,1.4132,1.5401,1.667,1.7938,1.8607,1.9218,1.9623,0.4266,0.8495,2.0518,2.0518,2.0518,2.0518,2.0518,2.0518,2.0518,2.0518,2.0518,2.0518,2.0518,1.2436,1.3417,2.0518,2.0518,2.0518,2.0518,1.1172,1.2426,1.3876,2.0518,2.0518,2.0518,2.0518,2.0518,2.0518,2.0518,2.0518,2.0518,2.0518,2.0518
2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0118,1.1255,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,1.442,1.026,0.9074,0.9573,2.0544,1.1998,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544,2.0544
10.0,10.0,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,0.9505,0.515,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,1.5733,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057,2.057
1.6745,1.6207,1.6072,1.68,1.7566,1.8551,1.9535,2.0509,2.0596,2.0596,1.96,1.6624,1.2842,2.0596,1.6438,1.3828,1.5193,1.6557,1.7921,1.9285,1.9226,1.5115,0.8831,0.3121,2.0596,2.0596,2.0596,2.0596,2.0596,2.0596,2.0596,2.0596,2.0596,2.0596,1.7901,2.0596,1.6703,1.8196,2.0596,2.0596,2.0596,1.056,1.2217,1.3589,2.0596,2.0596,2.0596,2.0596,2.0596,2.0596,2.0596,2.0596,2.0596,2.0596,2.0596,2.0596
0.7178,0.9003,1.0617,1.1443,1.2236,1.2826,1.3416,1.4015,1.4616,1.6668,1.9288,1.3545,0.8593,2.0622,2.0622,2.0622,2.0622,2.0622,2.0622,2.0622,2.0622,2.0622,1.8905,1.1315,2.0622,2.0622,1.2019,1.1409,1.0971,1.0591,1.0225,0.9872,0.9264,2.0622,2.0622,2.0622,2.0622,2.0622,2.0622,2.0622,1.5286,1.0566,0.9711,0.9114,2.0622,2.0622,2.0622,2.0622,2.0622,2.0622,2.0622,2.0622,2.0622,2.0622,2.0622,1.6919
10.0,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,1.8786,1.8174,1.8898,2.0229,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,0.7598,1.3317,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,0.6154,0.7624,1.4644,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648,2.0648
2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,1.5545,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,0.9203,0.8139,0.8587,0.9355,2.0674,1.249,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,1.7316,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674,2.0674
0.9161,0.984,1.1405,1.2293,1.3144,1.3778,1.4412,1.5056,1.5701,1.7906,2.07,2.07,2.07,1.1562,1.8645,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.07,1.2282,1.5941,2.07,2.07,1.4378,1.3881,1.3401,1.2938,1.2142,1.0464,0.596,2.07,2.07,2.07,2.07,2.07,2.07,1.9457,1.1761,1.1038,1.0086,1.5404,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.0491
1.4256,1.3798,1.3683,1.4303,1.4955,1.5793,1.6631,1.7461,1.8289,1.7755,1.6687,1.4153,1.0933,1.0577,2.0726,2.0726,1.2934,1.4096,1.5257,1.6418,1.7031,1.7589,1.342,0.2629,2.0726,2.0726,2.0726,2.0726,2.0726,2.0726,2.0726,2.0726,2.0726,2.0726,2.0726,2.0726,2.0726,2.0726,2.0726,2.0726,2.0726,2.0726,1.0289,1.1445,2.0726,2.0726,2.0726,2.0726,2.0726,2.0726,2.0726,2.0726,2.0726,2.0726,2.0726,2.0726
1.1057,1.4174,1.6714,1.8015,1.9263,2.0191,2.0752,2.0752,2.0752,2.0752,1.4465,0.7233,2.0752,2.0752,2.0752,2.0752,2.0752,2.0752,2.0752,2.0752,2.0752,1.9927,1.5903,2.0752,2.0752,1.6858,1.6044,1.523,1.4645,1.4138,1.3649,1.3178,2.0752,1.8379,1.3077,1.1565,2.0752,1.657,2.0752,2.0752,2.0752,1.4954,1.3744,2.0752,2.0752,2.0752,2.0752,2.0752,2.0752,2.0752,2.0752,2.0752,2.0752,2.0752,2.0752,2.0752
10.0,10.0,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,0.4897,1.2527,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,1.9336,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779,2.0779
2.0805,2.0805,2.0805,2.0805,2.0805,2.0805,2.0805,2.0805,2.0805,2.0805,2.0805,2.0805,2.0805,2.0769,1.7316,1.8535,2.0364,2.0805,2.0805,2.0805,1.9649,1.4155,0.7397,0.423,2.0805,2.0805,2.0805,2.0805,2.0805,2.0805,2.0805,2.0805,2.0805,1.6388,2.0805,1.0312,1.088,1.1852,1.3635,2.0805,1.0167,1.4311,1.6557,2.0805,2.0805,2.0805,2.0805,2.0805,2.0805,1.6271,2.0805,2.0805,2.0805,2.0805,2.0805,2.0805
0.698,0.824,0.9717,1.0473,1.1199,1.1739,1.2279,1.2827,1.3377,1.5255,1.7654,2.0832,0.843,1.9171,2.0832,2.0832,2.0832,2.0832,2.0832,2.0832,2.0832,2.0832,2.0832,1.4435,1.8133,2.0832,2.0832,1.1192,1.0762,1.039,1.0031,0.9684,0.9088,0.7833,2.0832,2.0832,2.0832,2.0832,2.0832,2.0832,1.9784,1.0095,0.9278,0.8707,2.0832,2.0832,2.0832,2.0832,2.0832,2.0832,2.0832,2.0832,2.0832,2.0832,2.0832,1.6164
10.0,1.651,1.6372,1.7114,1.7894,1.8897,1.99,2.0858,2.0858,2.0858,1.9967,1.6935,1.3082,1.2655,1.3926,2.0858,2.0858,1.6866,1.8256,1.9645,2.0378,2.0858,2.0858,1.9257,0.5372,1.9215,2.0858,2.0858,2.0858,2.0858,2.0858,2.0858,2.0858,2.0858,2.0858,2.0858,0.7863,1.4623,1.8479,2.0858,2.0858,2.0858,2.0858,1.3544,1.5124,1.6745,2.0858,2.0858,2.0858,2.0858,2.0858,2.0858,2.0858,2.0858,2.0858,2.0858
2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,1.8098,1.1482,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,1.302,0.9264,0.8193,0.8644,2.0885,1.7487,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,1.7068,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885,2.0885
10.0,1.4976,1.5324,1.6474,1.7615,1.8464,1.9314,2.0177,2.0911,2.0911,2.0911,2.0911,2.0911,2.0911,1.6848,2.0911,2.0911,2.0911,2.0911,2.0911,2.0911,2.0911,2.0911,2.0911,2.0911,1.5249,2.0654,2.0911,2.0911,2.0911,2.0874,2.0154,1.8914,1.63,0.5336,0.5487,2.0911,2.0911,2.0911,2.0911,2.0911,2.0911,2.0911,1.6094,1.4706,1.3253,1.7092,2.0911,2.0911,2.0911,2.0911,2.0911,2.0911,2.0911,2.0911,2.0911
1.4798,1.4323,1.4204,1.4847,1.5524,1.6394,1.7264,1.8125,1.8985,1.843,1.7322,1.4692,1.1349,2.0938,2.0938,1.2221,1.3426,1.4632,1.5838,1.7043,1.7679,1.5714,0.9789,0.2746,2.0938,2.0938,2.0938,2.0938,2.0938,2.0938,2.0938,2.0938,2.0938,2.0938,2.0938,2.0938,2.0938,2.0938,2.0938,2.0938,2.0938,0.929,1.0748,1.1955,2.0938,2.0938,2.0938,2.0938,2.0938,2.0938,2.0938,2.0938,2.0938,2.0938,2.0938,2.0938
0.7697,0.9867,1.1635,1.2541,1.3409,1.4056,1.4702,1.536,1.6018,1.8267,2.0965,0.6266,2.0965,2.0965,2.0965,2.0965,2.0965,2.0965,2.0965,2.0965,2.0965,2.0965,1.4785,2.0965,2.0965,1.8148,1.2537,1.1901,1.1443,1.1047,1.0665,1.0297,0.9663,2.0965,2.0965,2.0965,2.0965,2.0965,2.0965,2.0965,1.6237,1.1224,1.0315,0.9681,2.0965,2.0965,2.0965,2.0965,2.0965,2.0965,2.0965,2.0965,2.0965,2.0965,2.0965,1.7971
10.0,10.0,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,1.517,1.9891,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,0.5284,1.0796,1.2775,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992,2.0992
2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.0699,1.3985,0.7003,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,0.8349,0.8809,0.9596,2.1019,2.1019,1.2305,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,1.4564,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019,2.1019
0.7718,0.8553,1.0086,1.0872,1.1624,1.2185,1.2746,1.3315,1.3886,1.5836,1.8325,2.1046,0.9412,0.9736,2.1046,2.1046,2.1046,2.1046,2.1046,2.1046,2.1046,2.1046,2.1046,2.1046,1.0264,2.1046,2.1046,1.2496,1.2016,1.16,1.1199,1.0813,1.0147,0.8745,0.7903,2.1046,2.1046,2.1046,2.1046,2.1046,2.1046,1.6544,1.0062,0.9443,0.8629,2.1046,2.1046,2.1046,2.1046,2.1046,2.1046,2.1046,2.1046,2.1046,2.1046,1.7531
1.4349,1.3889,1.3773,1.4397,1.5053,1.5897,1.6741,1.7576,1.841,1.7871,1.6796,1.4246,1.1005,1.0646,2.1073,2.1073,1.3019,1.4188,1.5357,1.6526,1.7142,1.7705,1.6323,0.2636,1.2786,2.1073,2.1073,2.1073,2.1073,2.1073,2.1073,2.1073,2.1073,2.1073,2.1073,2.1073,2.1073,1.4932,2.012,2.1073,2.1073,2.1073,1.0318,1.1477,1.2815,2.1073,2.1073,2.1073,2.1073,2.1073,2.1073,2.1073,2.1073,2.1073,2.1073,2.1073
1.592,2.0408,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.0954,1.1722,0.9116,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.0913,2.11,2.11,2.11,2.11,2.0219,1.9194,1.8456,1.7817,1.7201,1.6607,2.11,1.4978,1.0658,0.9425,0.9944,2.0845,1.2462,2.11,2.11,1.9669,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11
10.0,10.0,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,1.7664,0.4818,1.2477,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,1.4564,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127,2.1127
1.7681,1.7113,1.697,1.7739,1.8548,1.9587,2.0627,2.1154,2.1154,2.1154,2.0695,1.7553,2.1154,2.1154,1.364,1.4601,1.6042,1.7482,1.8922,2.0362,1.8718,1.429,0.7916,0.3307,2.1154,2.1154,2.1154,2.1154,2.1154,2.1154,2.1154,2.1154,2.1154,1.9951,1.7506,1.2554,1.3245,1.4429,1.6599,1.9922,2.1154,1.1188,1.2944,2.1154,2.1154,2.1154,2.1154,2.1154,2.1154,1.8444,2.1154,2.1154,2.1154,2.1154,2.1154,2.1154
0.6777,0.8299,0.9787,1.0549,1.1279,1.1823,1.2367,1.292,1.3474,1.5365,1.7781,2.1182,0.814,2.1182,2.1182,2.1182,2.1182,2.1182,2.1182,2.1182,2.1182,2.1182,2.0763,1.0719,2.1182,2.1182,1.1386,1.0808,1.0393,1.0033,0.9686,0.9352,0.8776,2.1182,2.1182,2.1182,2.1182,2.1182,2.1182,2.1182,1.9331,0.9907,0.9105,0.8546,2.1182,2.1182,2.1182,2.1182,2.1182,2.1182,2.1182,2.1182,2.1182,2.1182,2.1182,1.5864
10.0,1.9415,1.9253,2.0125,2.1043,2.1209,2.1209,2.1209,2.1209,2.1209,2.1209,1.9914,1.5383,1.4882,1.5474,2.1012,2.1209,1.9834,2.1209,2.1209,2.1209,2.1209,2.1209,2.1209,0.6256,1.4386,2.1209,2.1209,2.1209,2.1209,2.1209,2.1209,2.1209,2.1209,2.1209,0.6648,0.6278,1.5625,1.6772,2.1209,2.1209,2.1209,2.1209,1.5826,1.7671,1.9566,2.1209,2.1209,2.1209,2.1209,2.1209,2.1209,2.1209,2.1209,2.1209,2.1209
2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,0.8807,0.7789,0.8217,2.1237,2.1237,1.1952,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,1.6438,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.1237,2.0659
10.0,1.0801,1.2049,1.2988,1.3887,1.4557,1.5226,1.5907,1.6588,1.8918,2.1264,2.1264,2.1264,1.2775,1.6224,2.1264,2.1264,2.1264,2.1264,2.1264,2.1264,2.1264,2.1264,2.1264,2.1264,1.3467,2.1264,2.1264,1.5886,1.5336,1.4806,1.4295,1.3415,1.1561,0.5035,2.1264,2.1264,2.1264,2.1264,2.1264,1.9535,2.1195,1.2749,1.1965,1.0933,1.274,2.1264,2.1264,2.1264,2.1264,2.1264,2.1264,2.1264,2.1264,2.1264,2.1264
1.3804,1.3361,1.3249,1.385,1.4481,1.5293,1.6105,1.6908,1.771,1.7192,1.6158,1.3705,1.0586,2.1292,2.1292,1.14,1.2524,1.3649,1.4774,1.5898,1.6491,1.6457,1.155,0.2551,2.1292,2.1292,2.1292,2.1292,2.1292,2.1292,2.1292,2.1292,2.1292,2.1292,2.1292,2.1292,2.1292,2.1292,2.1292,2.1292,2.1292,2.1292,0.9987,1.1108,2.1292,2.1292,2.1292,2.1292,2.1292,2.1292,2.1292,2.1292,2.1292,2.1292,2.1292,2.1292
0.9058,1.1611,1.3692,1.4759,1.578,1.6541,1.7302,1.8076,1.885,2.1319,1.6418,0.6245,2.1319,2.1319,2.1319,2.1319,2.1319,2.1319,2.1319,2.1319,2.1319,2.0424,1.3728,2.1319,2.1319,1.4553,1.3851,1.3148,1.2643,1.2205,1.1783,1.1376,1.0676,2.0757,1.4769,1.3061,2.1319,1.5012,2.1319,2.1319,1.8345,1.2681,1.1654,2.1319,2.1319,2.1319,2.1319,2.1319,2.1319,2.1319,2.1319,2.1319,2.1319,2.1319,2.1319,2.0305
10.0,10.0,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,0.4811,1.2214,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,1.8806,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347,2.1347
2.1375,2.1375,2.1375,2.1375,2.1375,2.1375,2.1375,2.1375,2.1375,2.1375,2.1375,2.1375,2.1375,1.9404,2.0176,2.1375,2.1375,2.1375,2.1375,2.1375,1.9495,1.3638,0.6918,0.4964,2.1375,2.1375,2.1375,2.1375,2.1375,2.1375,2.1375,2.1375,2.1375,1.6397,2.1375,0.9044,0.9542,1.0394,1.5381,2.1375,0.8916,1.6795,2.1375,2.1375,2.1375,2.1375,2.1375,2.1375,1.6035,1.8557,2.1375,2.1375,2.1375,2.1375,2.1375,2.1375
0.692,0.7984,0.9415,1.0148,1.085,1.1373,1.1897,1.2428,1.2961,1.4781,1.7105,2.0746,0.8386,1.4752,2.1403,2.1403,2.1403,2.1403,2.1403,2.1403,2.1403,2.1403,2.1403,2.0229,0.9703,2.1403,2.1403,1.1135,1.0707,1.0336,0.9979,0.9634,0.9041,0.7792,2.1403,2.1403,2.1403,2.1403,2.1403,2.1403,1.9533,0.9939,0.9134,0.8573,0.7833,2.1403,2.1403,2.1403,2.1403,2.1403,2.1403,2.1403,2.1403,2.1403,2.1403,1.5914
10.0,1.4721,1.4598,1.526,1.5956,1.685,1.7744,1.8629,1.9513,1.8943,1.7803,1.51,1.1664,1.1284,1.7065,2.1431,1.38,1.5039,1.6278,1.7516,1.817,1.8766,1.9162,1.1632,0.6582,2.1431,2.1431,2.1431,2.1431,2.1431,2.1431,2.1431,2.1431,2.1431,2.1431,2.1431,0.9635,1.3079,2.1236,2.0869,2.1431,2.1431,1.089,1.2113,1.3526,1.8026,2.1431,2.1431,2.1431,2.1431,2.1431,2.1431,2.1431,2.1431,2.1431,2.1431
